Yield_CT,Yield_NT,Yield_change,NT_effect,Latitude,Longitude,Crop,Years_NT,Crop_rotation_CT,Crop_rotation_NT,Soil_cover_CT,Soil_cover_NT,Weed_pest_control_CT,Weed_pest_control_NT,P,E,PB,Tave,Tmax,Tmin,ST
2578,2476,-0.0396,No,40.1,-88.9,soybean,6,0,0,NA,NA,1,1,520.3,555.246,-34.946,20.01667,31.96114,5.5474,Loam
1936,1754,-0.094,No,40.1,-88.9,soybean,7,0,0,NA,NA,1,1,579.4,531.883,47.517,20.35,29.50839,8.16002,Loam
2271,1877,-0.1735,No,40.1,-88.9,soybean,7,0,0,NA,NA,1,1,579.4,531.883,47.517,20.35,29.50839,8.16002,Loam
3090,4340,0.4045,Yes,37.99,-100.82,sorghum,3,0,0,0,1,1,1,231.2,457.939,-226.739,21.42,32.83991,4.51354,Sandy loam
5660,6190,0.0936,Yes,37.99,-100.82,sorghum,5,0,0,0,1,1,1,399.4,443.444,-44.044,20.04,31.81055,5.42173,Sandy loam
3260,3640,0.1166,Yes,37.99,-100.82,sorghum,6,0,0,0,1,1,1,276.3,464.787,-188.487,21.8,33.53465,4.87562,Sandy loam
2730,4430,0.6227,Yes,37.99,-100.82,sorghum,7,0,0,0,1,1,1,274.4,449.491,-175.091,21.4,34.54738,3.92343,Sandy loam
1710,1300,-0.2398,No,37.99,-100.82,wheat.winter,3,0,0,0,1,1,1,244.5,632.338,-387.838,12.93,34.02797,-9.2671,Sandy loam
810,1530,0.8889,Yes,37.99,-100.82,wheat.winter,4,0,0,0,1,1,1,523,638.391,-115.391,12.71,31.81055,-9.15753,Sandy loam
3820,3100,-0.1885,No,37.99,-100.82,wheat.winter,5,0,0,0,1,1,1,486,643.36,-157.36,12.86,33.52074,-9.03114,Sandy loam
1300,1290,-0.0077,No,37.99,-100.82,wheat.winter,3,0,0,0,1,1,1,244.5,632.338,-387.838,12.93,34.02797,-9.2671,Sandy loam
2470,2880,0.166,Yes,37.99,-100.82,wheat.winter,4,0,0,0,1,1,1,523,638.391,-115.391,12.71,31.81055,-9.15753,Sandy loam
3300,3380,0.0242,Yes,37.99,-100.82,wheat.winter,5,0,0,0,1,1,1,486,643.36,-157.36,12.86,33.52074,-9.03114,Sandy loam
627,2321,2.7018,Yes,37.99,-100.82,maize,1,0,0,0,1,1,1,349.6,555.808,-206.208,20.95,34.54738,3.92343,Sandy loam
1129,2760,1.4446,Yes,37.99,-100.82,maize,1,0,0,0,1,1,1,349.6,555.808,-206.208,20.95,34.54738,3.92343,Sandy loam
1192,2509,1.1049,Yes,37.99,-100.82,maize,1,0,0,0,1,1,1,349.6,555.808,-206.208,20.95,34.54738,3.92343,Sandy loam
1129,2321,1.0558,Yes,37.99,-100.82,maize,1,0,0,0,1,1,1,349.6,555.808,-206.208,20.95,34.54738,3.92343,Sandy loam
1568,2948,0.8801,Yes,37.99,-100.82,maize,1,0,0,0,1,1,1,349.6,555.808,-206.208,20.95,34.54738,3.92343,Sandy loam
1254,2195,0.7504,Yes,37.99,-100.82,maize,1,0,0,0,1,1,1,349.6,555.808,-206.208,20.95,34.54738,3.92343,Sandy loam
1756,2885,0.6429,Yes,37.99,-100.82,maize,1,0,0,0,1,1,1,349.6,555.808,-206.208,20.95,34.54738,3.92343,Sandy loam
1756,2509,0.4288,Yes,37.99,-100.82,maize,1,0,0,0,1,1,1,349.6,555.808,-206.208,20.95,34.54738,3.92343,Sandy loam
5080,6397,0.2593,Yes,37.99,-100.82,maize,3,0,0,0,1,1,1,364,572.642,-208.642,19.46667,31.78592,3.43443,Sandy loam
4955,5896,0.1899,Yes,37.99,-100.82,maize,3,0,0,0,1,1,1,364,572.642,-208.642,19.46667,31.78592,3.43443,Sandy loam
5394,6272,0.1628,Yes,37.99,-100.82,maize,3,0,0,0,1,1,1,364,572.642,-208.642,19.46667,31.78592,3.43443,Sandy loam
6335,7087,0.1187,Yes,37.99,-100.82,maize,3,0,0,0,1,1,1,364,572.642,-208.642,19.46667,31.78592,3.43443,Sandy loam
5958,6586,0.1054,Yes,37.99,-100.82,maize,3,0,0,0,1,1,1,364,572.642,-208.642,19.46667,31.78592,3.43443,Sandy loam
6397,6836,0.0686,Yes,37.99,-100.82,maize,3,0,0,0,1,1,1,364,572.642,-208.642,19.46667,31.78592,3.43443,Sandy loam
5896,6147,0.0426,Yes,37.99,-100.82,maize,3,0,0,0,1,1,1,364,572.642,-208.642,19.46667,31.78592,3.43443,Sandy loam
4453,4328,-0.0281,No,37.99,-100.82,maize,3,0,0,0,1,1,1,364,572.642,-208.642,19.46667,31.78592,3.43443,Sandy loam
5143,4829,-0.0611,No,37.99,-100.82,maize,3,0,0,0,1,1,1,364,572.642,-208.642,19.46667,31.78592,3.43443,Sandy loam
3951,6899,0.7461,Yes,37.99,-100.82,maize,4,0,0,0,1,1,1,390.1,599.818,-209.718,21.21667,33.81494,5.66872,Sandy loam
4704,7526,0.5999,Yes,37.99,-100.82,maize,4,0,0,0,1,1,1,390.1,599.818,-209.718,21.21667,33.81494,5.66872,Sandy loam
4829,7464,0.5457,Yes,37.99,-100.82,maize,4,0,0,0,1,1,1,390.1,599.818,-209.718,21.21667,33.81494,5.66872,Sandy loam
4328,6586,0.5217,Yes,37.99,-100.82,maize,4,0,0,0,1,1,1,390.1,599.818,-209.718,21.21667,33.81494,5.66872,Sandy loam
4516,6021,0.3333,Yes,37.99,-100.82,maize,4,0,0,0,1,1,1,390.1,599.818,-209.718,21.21667,33.81494,5.66872,Sandy loam
4014,5206,0.297,Yes,37.99,-100.82,maize,4,0,0,0,1,1,1,390.1,599.818,-209.718,21.21667,33.81494,5.66872,Sandy loam
4579,5708,0.2466,Yes,37.99,-100.82,maize,4,0,0,0,1,1,1,390.1,599.818,-209.718,21.21667,33.81494,5.66872,Sandy loam
4892,5958,0.2179,Yes,37.99,-100.82,maize,4,0,0,0,1,1,1,390.1,599.818,-209.718,21.21667,33.81494,5.66872,Sandy loam
5268,6335,0.2025,Yes,37.99,-100.82,maize,4,0,0,0,1,1,1,390.1,599.818,-209.718,21.21667,33.81494,5.66872,Sandy loam
1100,2780,1.5273,Yes,37.99,-100.82,maize,3,1,1,0,1,1,1,349.6,555.808,-206.208,20.95,34.54738,3.92343,Sandy loam
5390,6260,0.1614,Yes,37.99,-100.82,maize,5,1,1,0,1,1,1,364,572.642,-208.642,19.46667,31.78592,3.43443,Sandy loam
4730,7540,0.5941,Yes,37.99,-100.82,maize,6,1,1,0,1,1,1,390.1,599.818,-209.718,21.21667,33.81494,5.66872,Sandy loam
4910,7030,0.4318,Yes,37.99,-100.82,maize,7,1,1,0,1,1,1,377.1,553.211,-176.111,19.56667,34.49125,2.97303,Sandy loam
2750,3880,0.4109,Yes,37.99,-100.82,sorghum,3,1,1,0,1,1,1,274.4,449.491,-175.091,21.4,34.54738,3.92343,Sandy loam
5990,5710,-0.0467,No,37.99,-100.82,sorghum,5,1,1,0,1,1,1,311.7,469.59,-157.89,20.02,31.78592,3.43443,Sandy loam
4250,5440,0.28,Yes,37.99,-100.82,sorghum,6,1,1,0,1,1,1,367.4,491.834,-124.434,21.82,33.81494,5.66872,Sandy loam
3060,3180,0.0392,Yes,37.99,-100.82,sorghum,7,1,1,0,1,1,1,271,469.366,-198.366,20.86,34.49125,2.97303,Sandy loam
1460,1370,-0.0616,No,37.99,-100.82,soybean,5,1,1,0,1,1,1,311.7,469.59,-157.89,20.02,31.78592,3.43443,Sandy loam
960,1430,0.4896,Yes,37.99,-100.82,soybean,6,1,1,0,1,1,1,367.4,491.834,-124.434,21.82,33.81494,5.66872,Sandy loam
1240,1590,0.2823,Yes,37.99,-100.82,soybean,7,1,1,0,1,1,1,271,469.366,-198.366,20.86,34.49125,2.97303,Sandy loam
3530,3700,0.0482,Yes,37.99,-100.82,sunflower,5,1,1,0,1,1,1,311.7,469.59,-157.89,20.02,31.78592,3.43443,Sandy loam
2030,2800,0.3793,Yes,37.99,-100.82,sunflower,6,1,1,0,1,1,1,367.4,491.834,-124.434,21.82,33.81494,5.66872,Sandy loam
2180,2470,0.133,Yes,37.99,-100.82,sunflower,7,1,1,0,1,1,1,271,469.366,-198.366,20.86,34.49125,2.97303,Sandy loam
3472,3283,-0.0544,No,35.62,-88.83,soybean,37,0,0,0,1,1,1,649.7,508.3,141.4,21.61667,32.93875,8.11716,Loam
3469,3157,-0.0899,No,35.62,-88.83,soybean,37,0,0,0,1,1,1,649.7,508.3,141.4,21.61667,32.93875,8.11716,Loam
1792,1302,-0.2734,No,-19.58,31.23,maize,10,0,0,0,1,1,1,525.5,609.681,-84.181,22.38333,26.21487,8.72521,Sandy loam
1250,749,-0.4008,No,-19.58,31.23,maize,10,0,0,0,1,1,1,525.5,609.681,-84.181,22.38333,26.21487,8.72521,Sandy loam
496,258,-0.4798,No,-19.58,31.23,maize,10,0,0,0,0,1,1,525.5,609.681,-84.181,22.38333,26.21487,8.72521,Sandy loam
692,749,0.0824,Yes,-19.58,31.23,maize,10,0,0,0,0,1,1,525.5,609.681,-84.181,22.38333,26.21487,8.72521,Sandy loam
1652,1300,-0.2131,No,-19.58,31.23,maize,11,0,0,0,1,1,1,440.5,651.133,-210.633,22.53333,28.11711,9.32528,Sandy loam
495,300,-0.3939,No,-19.58,31.23,maize,11,0,0,0,1,1,1,440.5,651.133,-210.633,22.53333,28.11711,9.32528,Sandy loam
1238,600,-0.5153,No,-19.58,31.23,maize,11,0,0,0,1,1,1,440.5,651.133,-210.633,22.53333,28.11711,9.32528,Sandy loam
1057,305,-0.7114,No,-19.58,31.23,maize,11,0,0,0,0,1,1,440.5,651.133,-210.633,22.53333,28.11711,9.32528,Sandy loam
2500,2000,-0.2,No,-19.58,31.23,maize,12,0,0,0,0,1,1,374.5999906,632.5140128,-257.914,22.41666667,27.22446987,11.45263278,Sandy loam
2100,1500,-0.2857,No,-19.58,31.23,maize,12,0,0,0,0,1,1,374.5999906,632.5140128,-257.914,22.41666667,27.22446987,11.45263278,Sandy loam
97,66,-0.3196,No,53.12,-114.47,barley.spring,2,0,0,0,1,1,1,563.1,370.931,192.169,12.2,18.45506,3.3794,Loam
300,145,-0.5167,No,53.12,-114.47,barley.spring,2,0,0,0,0,1,1,563.1,370.931,192.169,12.2,18.45506,3.3794,Loam
1212,920,-0.2409,No,53.12,-114.47,barley.spring,3,0,0,0,0,1,1,350,391.365,-41.365,12.9,24.11698,3.89067,Loam
679,510,-0.2489,No,53.12,-114.47,barley.spring,3,0,0,0,1,1,1,350,391.365,-41.365,12.9,24.11698,3.89067,Loam
2733,1235,-0.5481,No,53.12,-114.47,barley.spring,3,0,0,0,1,1,1,350,391.365,-41.365,12.9,24.11698,3.89067,Loam
1356,1285,-0.0524,No,53.12,-114.47,barley.spring,4,0,0,0,0,1,1,434.2,367.575,66.625,12.54,20.29448,0.96664,Loam
1857,1522,-0.1804,No,53.12,-114.47,barley.spring,4,0,0,0,1,1,1,434.2,367.575,66.625,12.54,20.29448,0.96664,Loam
1559,1175,-0.2463,No,53.12,-114.47,barley.spring,4,0,0,0,1,1,1,434.2,367.575,66.625,12.54,20.29448,0.96664,Loam
1672,1004,-0.3995,No,53.12,-114.47,barley.spring,5,0,0,0,1,1,1,292.2,376.077,-83.877,12.2,23.8801,1.45953,Loam
920,436,-0.5261,No,53.12,-114.47,barley.spring,5,0,0,0,0,1,1,292.2,376.077,-83.877,12.2,23.8801,1.45953,Loam
2976,2521,-0.1529,No,53.12,-114.47,barley.spring,6,0,0,0,1,1,1,365,377.891,-12.891,11.46,23.32329,0.81237,Loam
1298,849,-0.3459,No,53.12,-114.47,barley.spring,6,0,0,0,0,1,1,365,377.891,-12.891,11.46,23.32329,0.81237,Loam
1675,928,-0.446,No,53.12,-114.47,barley.spring,6,0,0,0,1,1,1,365,377.891,-12.891,11.46,23.32329,0.81237,Loam
3610,3081,-0.1465,No,53.12,-114.47,barley.spring,9,0,0,0,1,1,1,353.9,396.722,-42.822,12.54,21.46827,1.85623,Loam
1447,999,-0.3096,No,53.12,-114.47,barley.spring,9,0,0,0,1,1,1,353.9,396.722,-42.822,12.54,21.46827,1.85623,Loam
1196,825,-0.3102,No,53.12,-114.47,barley.spring,9,0,0,0,0,1,1,353.9,396.722,-42.822,12.54,21.46827,1.85623,Loam
1325,1380,0.0415,Yes,53.12,-114.47,barley.spring,10,0,0,0,1,1,1,463.4,397.465,65.935,12.66,20.5253,2.85192,Loam
1387,1285,-0.0735,No,53.12,-114.47,barley.spring,10,0,0,0,0,1,1,463.4,397.465,65.935,12.66,20.5253,2.85192,Loam
4130,3667,-0.1121,No,53.12,-114.47,barley.spring,10,0,0,0,1,1,1,463.4,397.465,65.935,12.66,20.5253,2.85192,Loam
1484,1382,-0.0687,No,53.12,-114.47,barley.spring,11,0,0,0,1,1,1,424.3,398.26,26.04,12.16,21.98111,1.65268,Loam
465,262,-0.4366,No,53.12,-114.47,barley.spring,11,0,0,0,0,1,1,424.3,398.26,26.04,12.16,21.98111,1.65268,Loam
512,247,-0.5176,No,53.12,-114.47,barley.spring,11,0,0,0,1,1,1,424.3,398.26,26.04,12.16,21.98111,1.65268,Loam
1126,1385,0.23,Yes,53.12,-114.47,barley.spring,12,0,0,0,1,1,1,450.3,389.811,60.489,12.68,21.0799,2.61862,Loam
985,1101,0.1178,Yes,53.12,-114.47,barley.spring,12,0,0,0,0,1,1,450.3,389.811,60.489,12.68,21.0799,2.61862,Loam
3101,3199,0.0316,Yes,53.12,-114.47,barley.spring,12,0,0,0,1,1,1,450.3,389.811,60.489,12.68,21.0799,2.61862,Loam
1199,1365,0.1384,Yes,53.42,-113.55,barley.spring,2,0,0,0,1,1,1,448.6,374.692,73.908,12.5,19.639,4.43577,Loam
1690,1195,-0.2929,No,53.42,-113.55,barley.spring,2,0,0,0,0,1,1,448.6,374.692,73.908,12.5,19.639,4.43577,Loam
1355,1692,0.2487,Yes,53.42,-113.55,barley.spring,3,0,0,0,1,1,1,329.3,402.098,-72.798,13.68,25.9726,5.3147,Loam
2904,2962,0.02,Yes,53.42,-113.55,barley.spring,3,0,0,0,1,1,1,329.3,402.098,-72.798,13.68,25.9726,5.3147,Loam
2229,1878,-0.1575,No,53.42,-113.55,barley.spring,3,0,0,0,0,1,1,329.3,402.098,-72.798,13.68,25.9726,5.3147,Loam
3581,2237,-0.3753,No,53.42,-113.55,barley.spring,4,0,0,0,0,1,1,337.9,375.39,-37.49,12.76,22.70442,2.8135,Loam
4992,3088,-0.3814,No,53.42,-113.55,barley.spring,4,0,0,0,1,1,1,337.9,375.39,-37.49,12.76,22.70442,2.8135,Loam
3198,1927,-0.3974,No,53.42,-113.55,barley.spring,4,0,0,0,1,1,1,337.9,375.39,-37.49,12.76,22.70442,2.8135,Loam
1161,1357,0.1688,Yes,53.42,-113.55,barley.spring,5,0,0,0,1,1,1,320.6,383.338,-62.738,12.88,24.89433,2.2243,Loam
1559,1821,0.1681,Yes,53.42,-113.55,barley.spring,5,0,0,0,1,1,1,320.6,383.338,-62.738,12.88,24.89433,2.2243,Loam
1329,1202,-0.0956,No,53.42,-113.55,barley.spring,5,0,0,0,0,1,1,320.6,383.338,-62.738,12.88,24.89433,2.2243,Loam
2666,2908,0.0908,Yes,53.42,-113.55,barley.spring,6,0,0,0,0,1,1,350.7,378.119,-27.419,12.38,24.42679,2.47686,Loam
2728,2613,-0.0422,No,53.42,-113.55,barley.spring,6,0,0,0,1,1,1,350.7,378.119,-27.419,12.38,24.42679,2.47686,Loam
4491,3418,-0.2389,No,53.42,-113.55,barley.spring,6,0,0,0,1,1,1,350.7,378.119,-27.419,12.38,24.42679,2.47686,Loam
1815,1971,0.086,Yes,53.42,-113.55,barley.spring,9,0,0,0,1,1,1,388.5,403.294,-14.794,13.46,22.55742,3.80804,Loam
2106,1909,-0.0935,No,53.42,-113.55,barley.spring,9,0,0,0,0,1,1,388.5,403.294,-14.794,13.46,22.55742,3.80804,Loam
4085,3163,-0.2257,No,53.42,-113.55,barley.spring,9,0,0,0,1,1,1,388.5,403.294,-14.794,13.46,22.55742,3.80804,Loam
2401,2624,0.0929,Yes,53.42,-113.55,barley.spring,10,0,0,0,0,1,1,439.6,402.722,36.878,11.54,22.07582,4.25696,Loam
2738,2438,-0.1096,No,53.42,-113.55,barley.spring,10,0,0,0,1,1,1,439.6,402.722,36.878,11.54,22.07582,4.25696,Loam
4103,3274,-0.202,No,53.42,-113.55,barley.spring,10,0,0,0,1,1,1,439.6,402.722,36.878,11.54,22.07582,4.25696,Loam
1590,1651,0.0384,Yes,53.42,-113.55,barley.spring,11,0,0,0,1,1,1,405.2,391.731,13.469,13.14,23.33975,2.96978,Loam
2664,2580,-0.0315,No,53.42,-113.55,barley.spring,11,0,0,0,1,1,1,405.2,391.731,13.469,13.14,23.33975,2.96978,Loam
1590,1450,-0.0881,No,53.42,-113.55,barley.spring,11,0,0,0,0,1,1,405.2,391.731,13.469,13.14,23.33975,2.96978,Loam
5120,3944,-0.2297,No,53.42,-113.55,barley.spring,12,0,0,0,1,1,1,340.6,399.203,-58.603,13.58,22.73071,3.92362,Loam
2544,1917,-0.2465,No,53.42,-113.55,barley.spring,12,0,0,0,0,1,1,340.6,399.203,-58.603,13.58,22.73071,3.92362,Loam
2344,1592,-0.3208,No,53.42,-113.55,barley.spring,12,0,0,0,1,1,1,340.6,399.203,-58.603,13.58,22.73071,3.92362,Loam
6585,4950,-0.2483,No,4.72,7.02,rice,1,0,0,0,0,1,1,1867.5,520.36,1347.14,26.36,29.63251,21.47589,Loam
6428,5644,-0.122,No,4.72,7.02,rice,2,0,0,1,1,1,1,1747.3,515.36,1231.94,26.22,29.49873,20.22633,Loam
3351,2125,-0.3659,No,4.72,7.02,rice,2,0,0,0,0,1,1,1747.3,515.36,1231.94,26.22,29.49873,20.22633,Loam
5765,3639,-0.3688,No,4.72,7.02,rice,1,0,0,1,0,1,1,1867.5,520.36,1347.14,26.36,29.63251,21.47589,Loam
5200,5000,-0.0385,No,7.5,3.9,rice,1,0,0,NA,NA,1,1,678.4,394.675,283.725,25.96,30.9131,22.13786,Sandy clay loam
7500,6900,-0.08,No,7.5,3.9,rice,1,0,0,NA,NA,1,1,678.4,394.675,283.725,25.96,30.9131,22.13786,Sandy clay loam
3500,3300,-0.0571,No,7.5,3.9,rice,1,0,0,NA,NA,1,1,678.4,394.675,283.725,25.96,30.9131,22.13786,Sandy clay loam
6700,5800,-0.1343,No,7.5,3.9,rice,1,0,0,NA,NA,1,1,678.4,394.675,283.725,25.96,30.9131,22.13786,Sandy clay loam
11400,12100,0.0614,Yes,7.5,3.9,rice,1,0,0,NA,NA,1,1,678.4,394.675,283.725,25.96,30.9131,22.13786,Sandy clay loam
5100,5600,0.098,Yes,7.5,3.9,rice,2,0,0,NA,NA,1,1,444.9,388.035,56.865,25.62,30.27371,21.67296,Sandy clay loam
2872,1587,-0.4474,No,7.25,5.17,maize,1,0,0,NA,NA,1,1,981.1,460.037,521.064,26.6,32.63726,22.0578,Sandy clay loam
2611,1177,-0.5492,No,7.25,5.17,maize,1,0,0,NA,NA,1,1,981.1,460.037,521.064,26.6,32.63726,22.0578,Sandy clay loam
2897,1866,-0.3559,No,7.25,5.17,maize,2,0,0,NA,NA,1,1,698.6,471.476,227.124,27.02,34.88898,22.12542,Sandy clay loam
11260,8990,-0.2016,No,37.47,-88.75,maize,1,0,0,0,1,NA,NA,555.1,565.998,-10.898,21.03333,31.15437,8.07406,Loam
6600,6570,-0.0045,No,37.47,-88.75,maize,3,0,0,0,1,NA,NA,403.3,587.411,-184.111,22.75,33.23314,9.01073,Loam
10980,11790,0.0738,Yes,37.47,-88.75,maize,5,0,0,0,1,NA,NA,616.1,581.052,35.048,21.55,34.80251,6.97356,Loam
10370,11600,0.1186,Yes,37.47,-88.75,maize,7,0,0,0,1,NA,NA,573.4,601.461,-28.061,21.71667,33.2078,8.06134,Loam
9590,9870,0.0292,Yes,37.47,-88.75,maize,9,0,0,0,1,NA,NA,516.3,560.312,-44.012,20.71667,31.40329,8.03146,Loam
6980,8120,0.1633,Yes,37.47,-88.75,maize,11,0,0,0,1,NA,NA,369.3,613.559,-244.259,22.23333,32.50841,6.92048,Loam
10340,9730,-0.059,No,37.47,-88.75,maize,13,0,0,0,1,NA,NA,665.5,602.428,63.072,21.76667,30.82753,7.93461,Loam
7820,6670,-0.1471,No,37.47,-88.75,maize,15,0,0,0,1,NA,NA,681.6,564.453,117.147,20.7,30.9416,7.98442,Loam
11410,11400,-0.0009,No,37.47,-88.75,maize,17,0,0,0,1,NA,NA,558.5,593.868,-35.368,21.51667,31.8324,8.25994,Loam
7330,6460,-0.1187,No,37.47,-88.75,maize,19,0,0,0,1,NA,NA,522.9,615.233,-92.333,22.7,35.08993,10.77387,Loam
14030,13100,-0.0663,No,37.47,-88.75,maize,21,0,0,0,1,NA,NA,850.1,544.071,306.029,21.26667,29.78922,8.29714,Loam
7680,6130,-0.2018,No,37.47,-88.75,maize,23,0,0,0,1,NA,NA,675.8,611.728,64.072,21.61667,31.72734,7.17317,Loam
2620,2370,-0.0954,No,37.47,-88.75,soybean,2,0,0,0,1,NA,NA,606.7,577.798,28.902,21.15,32.29261,6.1964,Loam
1490,2870,0.9262,Yes,37.47,-88.75,soybean,6,0,0,0,1,NA,NA,389.4,581.113,-191.713,20.83333,31.33563,8.95939,Loam
2430,2630,0.0823,Yes,37.47,-88.75,soybean,8,0,0,0,1,NA,NA,679.7,595.439,84.261,21.35,30.85126,8.58438,Loam
2750,2630,-0.0436,No,37.47,-88.75,soybean,10,0,0,0,1,NA,NA,692.5,611.225,81.275,23.1,30.33976,8.91915,Loam
2320,2320,0,No,37.47,-88.75,soybean,12,0,0,0,1,NA,NA,512.9,610.471,-97.571,22.18333,30.88516,9.42183,Loam
1980,2370,0.197,Yes,37.47,-88.75,soybean,14,0,0,0,1,NA,NA,607,589.602,17.398,22.53333,32.48678,9.35364,Loam
3100,3170,0.0226,Yes,37.47,-88.75,soybean,18,0,0,0,1,NA,NA,908.9,577.9,331,20.7,30.8876,7.14616,Loam
3040,2840,-0.0658,No,37.47,-88.75,soybean,20,0,0,0,1,NA,NA,457.4,591.043,-133.643,21.41667,30.3538,7.92716,Loam
2880,2940,0.0208,Yes,37.47,-88.75,soybean,22,0,0,0,1,NA,NA,451.6,632.408,-180.808,22.8,32.52816,7.1618,Loam
1820,2650,0.456,Yes,37.47,-88.75,soybean,24,0,0,0,1,NA,NA,569.5,607.856,-38.356,22.46667,33.23981,8.13023,Loam
8240,7630,-0.074,No,43.28,-81.47,maize,1,0,0,0,0,1,1,418.2,541.217,-123.017,16.2,25.52041,5.62255,Clay loam
9610,8440,-0.1217,No,43.28,-81.47,maize,2,0,0,0,0,1,1,420.7,552.26,-131.56,17.35,27.27467,6.81687,Clay loam
11750,10710,-0.0885,No,43.02,-82.12,maize,1,0,0,0,0,1,1,434.1,508.529,-74.429,17.16667,26.19134,6.65006,Clay
7780,7190,-0.0758,No,43.02,-82.12,maize,2,0,0,0,0,1,1,448.6,517.099,-68.499,18.16667,28.07955,8.08939,Clay
8340,7180,-0.1391,No,43.28,-81.47,maize,1,0,0,0,0,1,1,418.2,541.217,-123.017,16.2,25.52041,5.62255,Clay loam
9350,8340,-0.108,No,43.28,-81.47,maize,2,0,0,0,0,1,1,420.7,552.26,-131.56,17.35,27.27467,6.81687,Clay loam
11300,10130,-0.1035,No,43.02,-82.12,maize,1,0,0,0,0,1,1,434.1,508.529,-74.429,17.16667,26.19134,6.65006,Clay
7930,6810,-0.1412,No,43.02,-82.12,maize,2,0,0,0,0,1,1,448.6,517.099,-68.499,18.16667,28.07955,8.08939,Clay
2595,3093,0.1919,Yes,7.5,3.9,maize,1,0,0,0,1,1,1,684.4,441.423,242.977,27.44,33.7616,22.35871,Sandy clay loam
5384,5678,0.0546,Yes,7.5,3.9,maize,1,0,0,0,1,1,1,684.4,441.423,242.977,27.44,33.7616,22.35871,Sandy clay loam
2023,2173,0.0741,Yes,12.42,-1.35,sorghum,1,0,0,NA,NA,1,1,527,613.844,-86.844,27.96667,35.58207,21.36683,Sandy loam
1395,1120,-0.1971,No,12.42,-1.35,sorghum,1,0,0,0,1,1,1,527,613.844,-86.844,27.96667,35.58207,21.36683,Sandy loam
1833,1434,-0.2177,No,12.42,-1.35,sorghum,1,0,0,NA,NA,1,1,527,613.844,-86.844,27.96667,35.58207,21.36683,Sandy loam
2432,1826,-0.2492,No,12.42,-1.35,sorghum,1,0,0,0,1,1,1,527,613.844,-86.844,27.96667,35.58207,21.36683,Sandy loam
778,458,-0.4113,No,12.42,-1.35,sorghum,1,0,0,NA,NA,1,1,527,613.844,-86.844,27.96667,35.58207,21.36683,Sandy loam
1320,598,-0.547,No,12.42,-1.35,sorghum,1,0,0,NA,NA,1,1,527,613.844,-86.844,27.96667,35.58207,21.36683,Sandy loam
1029,395,-0.6161,No,12.42,-1.35,sorghum,1,0,0,NA,NA,1,1,527,613.844,-86.844,27.96667,35.58207,21.36683,Sandy loam
1153,994,-0.1379,No,12.42,-1.35,sorghum,2,0,0,NA,NA,1,1,597.1,597.185,-0.085,28.15,36.52222,20.42288,Sandy loam
962,783,-0.1861,No,12.42,-1.35,sorghum,2,0,0,NA,NA,1,1,597.1,597.185,-0.085,28.15,36.52222,20.42288,Sandy loam
1530,1208,-0.2105,No,12.42,-1.35,sorghum,2,0,0,0,1,1,1,597.1,597.185,-0.085,28.15,36.52222,20.42288,Sandy loam
1714,1350,-0.2124,No,12.42,-1.35,sorghum,2,0,0,0,1,1,1,597.1,597.185,-0.085,28.15,36.52222,20.42288,Sandy loam
1524,842,-0.4475,No,12.42,-1.35,sorghum,2,0,0,NA,NA,1,1,597.1,597.185,-0.085,28.15,36.52222,20.42288,Sandy loam
2598,1245,-0.5208,No,12.42,-1.35,sorghum,2,0,0,NA,NA,1,1,597.1,597.185,-0.085,28.15,36.52222,20.42288,Sandy loam
1191,336,-0.7179,No,12.42,-1.35,sorghum,2,0,0,NA,NA,1,1,597.1,597.185,-0.085,28.15,36.52222,20.42288,Sandy loam
8740,8670,-0.008,No,51.03,17.35,maize,1,1,1,0,0,1,1,432.8,396.822,35.978,14.08571,25.00612,4.77815,Loam
8960,8800,-0.0179,No,51.03,17.35,maize,1,1,1,0,0,1,1,432.8,396.822,35.978,14.08571,25.00612,4.77815,Loam
9270,8680,-0.0636,No,51.03,17.35,maize,1,1,1,0,1,1,1,432.8,396.822,35.978,14.08571,25.00612,4.77815,Loam
9080,8480,-0.0661,No,51.03,17.35,maize,1,1,1,0,1,1,1,432.8,396.822,35.978,14.08571,25.00612,4.77815,Loam
9080,9310,0.0253,Yes,51.03,17.35,maize,4,1,1,0,1,1,1,484.3,405.625,78.675,14.24286,26.06737,3.71739,Loam
9620,9380,-0.0249,No,51.03,17.35,maize,4,1,1,0,0,1,1,484.3,405.625,78.675,14.24286,26.06737,3.71739,Loam
9820,9350,-0.0479,No,51.03,17.35,maize,4,1,1,0,0,1,1,484.3,405.625,78.675,14.24286,26.06737,3.71739,Loam
10950,9800,-0.105,No,51.03,17.35,maize,4,1,1,0,1,1,1,484.3,405.625,78.675,14.24286,26.06737,3.71739,Loam
11340,12000,0.0582,Yes,51.03,17.35,maize,5,1,1,0,1,1,1,403.5,428.102,-24.602,13.88571,26.64484,1.77962,Loam
11660,12320,0.0566,Yes,51.03,17.35,maize,5,1,1,0,0,1,1,403.5,428.102,-24.602,13.88571,26.64484,1.77962,Loam
12020,12300,0.0233,Yes,51.03,17.35,maize,5,1,1,0,0,1,1,403.5,428.102,-24.602,13.88571,26.64484,1.77962,Loam
12240,12040,-0.0163,No,51.03,17.35,maize,5,1,1,0,1,1,1,403.5,428.102,-24.602,13.88571,26.64484,1.77962,Loam
